origin_id,destination_id,distance_km,time_min
0,1,58.69426,57.45783333333333
0,2,48.46404,54.7205
0,3,96.70613,75.50733333333332
0,4,66.71841,78.51883333333333
0,5,68.54941000000001,70.45066666666666
0,6,66.07234,57.67516666666667
0,7,39.18711,50.80216666666667
0,8,38.84011,46.526666666666664
0,9,28.71341,30.149833333333333
1,0,64.6115,56.97666666666667
1,2,5.84413,9.207833333333332
1,3,31.20504,31.902833333333337
1,4,45.22968,53.715333333333334
1,5,21.16852,26.174166666666668
1,6,3.15298,4.284000000000001
1,7,14.76996,23.205
1,8,12.31741,19.501666666666665
1,9,25.14547,31.2075
2,0,51.02128,54.56716666666667
2,1,5.17186,8.164
2,3,33.81657,36.047
2,4,45.83128,55.970666666666666
2,5,21.2937,29.467666666666663
2,6,4.11712,6.830666666666667
2,7,15.01791,24.883666666666667
2,8,9.24861,15.8675
2,9,21.00947,27.2615
3,0,96.34121,75.61833333333334
3,1,31.097759999999997,31.7665
3,2,33.633089999999996,35.621
3,4,44.3891,45.517500000000005
3,5,17.87026,21.391833333333334
3,6,31.02191,31.43166666666667
3,7,40.35555,40.537166666666664
3,8,41.35136,37.986
3,9,54.08073,49.261
4,0,66.5423,77.52466666666666
4,1,45.05417,53.0675
4,2,45.81456,55.78916666666667
4,3,44.55341000000001,46.61583333333333
4,5,30.42221,36.54600000000001
4,6,43.20338,51.59983333333333
4,7,51.65275,55.36416666666666
4,8,52.64857,52.813
4,9,65.37794,64.08800000000001
5,0,71.20768,70.11366666666666
5,1,21.07665,26.024333333333335
5,2,23.24871,28.9585
5,3,17.99706,22.194833333333335
5,4,30.51556,36.867666666666665
5,6,20.63754,24.769
5,7,26.07074,33.135666666666665
5,8,30.966990000000003,31.323500000000003
5,9,43.69636,42.598499999999994
6,0,64.88441,57.02966666666667
6,1,3.00696,3.8473333333333337
6,2,4.777819999999999,7.658
6,3,31.21816,31.8875
6,4,43.232879999999994,51.811
6,5,18.69529,25.30816666666667
6,7,12.77316,21.300833333333333
6,8,11.2511,17.951999999999998
6,9,24.07916,29.657833333333333
7,0,41.91214,50.77366666666667
7,1,20.45128,22.068499999999997
7,2,17.52597,24.92983333333333
7,3,40.44633,41.11183333333334
7,4,52.17268,56.0355
7,5,26.58643,34.80416666666667
7,6,12.63292,21.43616666666667
7,8,4.91272,13.832833333333332
7,9,14.40082,23.2585
8,0,41.31474,46.56516666666666
8,1,21.75165,20.0305
8,2,9.25681,16.534166666666668
8,3,41.74671,39.07383333333333
8,4,53.47305,53.997499999999995
8,5,31.606810000000003,33.02333333333333
8,6,11.27762,18.727666666666668
8,7,4.8141300000000005,13.887
8,9,13.80342,19.049833333333332
9,0,28.4811,30.067333333333337
9,1,33.455040000000004,29.308833333333332
9,2,20.72041,27.122833333333332
9,3,53.45009,48.35216666666667
9,4,65.17643,63.27583333333334
9,5,43.310190000000006,42.30166666666666
9,6,23.68974,29.787166666666668
9,7,13.94788,22.653
9,8,13.60089,18.377666666666663
