origin_id,destination_id,distance_km,time_min
0,1,27.34078,26.811666666666667
0,2,8.845790000000001,11.006666666666666
0,3,13.25144,15.347833333333334
0,4,27.70889,24.7965
0,5,29.53559,29.50883333333333
0,6,29.00846,35.51016666666667
0,7,42.56352,48.655
0,8,31.70363,39.098499999999994
0,9,21.98225,24.953166666666668
0,10,41.00413,40.347833333333334
0,11,29.539810000000003,28.332666666666668
0,12,42.27088,47.89633333333334
0,13,7.87921,13.805166666666668
0,14,18.23213,25.408666666666665
0,15,29.77732,34.1525
0,16,39.88475,40.466
0,17,7.82316,12.3795
0,18,59.35856,50.584
0,19,26.33509,31.6415
0,20,25.0346,31.0655
0,21,10.896,17.520166666666668
0,22,26.270169999999997,32.161500000000004
0,23,21.659419999999997,21.742833333333333
0,24,23.80914,24.666333333333338
0,25,35.22111,30.7665
0,26,4.77454,8.104166666666666
0,27,0.25758,0.6578333333333333
0,28,16.93791,20.404166666666665
0,29,37.81268,35.333666666666666
0,30,13.25144,15.347833333333334
1,0,26.90241,26.15
1,2,30.507240000000003,28.927
1,3,34.9129,33.268166666666666
1,4,0.76227,2.8208333333333333
1,5,44.346050000000005,42.49733333333334
1,6,32.88765,40.362833333333334
1,7,43.99107,53.33866666666667
1,8,46.128879999999995,56.121833333333335
1,9,18.679599999999997,22.107666666666667
1,10,15.97917,19.8635
1,11,44.350269999999995,41.32116666666666
1,12,43.77006,52.6875
1,13,13.77291,19.61733333333333
1,14,23.9472,30.299833333333332
1,15,38.99747,47.39683333333333
1,16,54.69521,53.4545
1,17,30.16852,28.10666666666667
1,18,34.097269999999995,41.312
1,19,17.0332,21.440333333333335
1,20,53.21875,50.127500000000005
1,21,35.14917,35.767833333333336
1,22,50.29671,50.093
1,23,36.46988,34.73133333333333
1,24,45.4706,42.586666666666666
1,25,50.03157,43.755
1,26,24.2663,24.7265
1,27,27.01644,26.172
1,28,19.0544,24.798166666666667
1,29,52.62314,48.32216666666667
1,30,34.9129,33.268166666666666
2,0,5.40471,11.682333333333334
2,1,31.27481,30.55183333333333
2,3,7.615939999999999,12.730333333333334
2,4,31.642919999999997,28.53666666666667
2,5,33.469620000000006,33.249
2,6,27.75941,33.42016666666667
2,7,41.31448,46.565000000000005
2,8,30.45459,37.008500000000005
2,9,26.20561,30.108
2,10,44.93816,44.088
2,11,33.473839999999996,32.07283333333333
2,12,41.02184,45.80616666666666
2,13,8.38132,16.939333333333334
2,14,28.07311,29.28216666666667
2,15,28.52828,32.062333333333335
2,16,43.81878,44.20633333333333
2,17,12.04652,17.534333333333333
2,18,63.29259,54.32416666666666
2,19,30.558439999999997,36.796166666666664
2,20,23.78556,28.97533333333333
2,21,9.25681,16.534166666666668
2,22,22.0645,29.567666666666664
2,23,12.94115,21.554666666666662
2,24,17.23838,22.061333333333337
2,25,39.15514,34.50666666666667
2,26,8.99789,13.258833333333332
2,27,5.23627,11.220333333333334
2,28,21.16126,25.558833333333332
2,29,41.74671,39.07383333333333
2,30,7.615939999999999,12.730333333333334
3,0,9.92081,16.0865
3,1,32.76014,32.608333333333334
3,2,7.771319999999999,12.982
3,4,33.12825,30.593166666666665
3,5,24.51145,28.609666666666666
3,6,34.55537,39.058166666666665
3,7,48.11043,52.203
3,8,37.25054,42.6465
3,9,19.94287,24.608333333333334
3,10,36.26836,44.44866666666667
3,11,24.515669999999997,27.433666666666667
3,12,47.81779,51.44416666666667
3,13,16.0409,25.497333333333337
3,14,16.04273,22.0455
3,15,35.32423,37.70033333333333
3,16,34.86061,39.567
3,17,3.93986,6.019
3,18,54.33442,49.68483333333334
3,19,24.2957,31.296666666666667
3,20,30.58151,34.61333333333334
3,21,1.66854,3.8886666666666665
3,22,23.6139,32.8035
3,23,5.35287,8.909166666666666
3,24,18.78779,25.297166666666666
3,25,29.00644,30.959
3,26,6.624479999999999,10.919166666666666
3,27,10.17839,16.744333333333334
3,28,13.00498,18.77583333333333
3,29,32.78854,34.434666666666665
3,30,0.0,0.0
4,0,27.9054,26.550333333333334
4,1,1.01646,3.2251666666666665
4,2,31.51023,29.327333333333335
4,3,35.91589,33.6685
4,5,45.34904,42.897666666666666
4,6,32.37733,39.495666666666665
4,7,43.48075,52.4715
4,8,45.618559999999995,55.2545
4,9,19.3899,23.819833333333335
4,10,16.30441,21.8645
4,11,45.35326,41.7215
4,12,43.25975,51.82033333333333
4,13,14.7759,20.017666666666667
4,14,24.6575,32.012
4,15,38.48715,46.52966666666667
4,16,55.6982,53.85483333333333
4,17,31.17151,28.507
4,18,34.42252,43.31283333333333
4,19,17.743509999999997,23.15266666666667
4,20,42.68995,50.12233333333334
4,21,36.15216,36.16816666666667
4,22,51.299699999999994,50.49333333333333
4,23,37.47287,35.13166666666667
4,24,46.473589999999994,42.986999999999995
4,25,51.03455,44.15533333333334
4,26,25.26929,25.12683333333333
4,27,28.01943,26.572166666666664
4,28,19.76471,26.51033333333333
4,29,53.62613,48.7225
4,30,35.91589,33.6685
5,0,29.32968,28.93616666666667
5,1,43.11696,41.61233333333333
5,2,32.93452,31.71333333333333
5,3,24.14656,27.387333333333338
5,4,43.48507,39.59733333333334
5,6,59.619879999999995,57.35850000000001
5,7,88.9578,70.14166666666667
5,8,62.31505,60.94683333333333
5,9,22.22128,26.8455
5,10,43.08957,40.78666666666666
5,11,1.19615,2.2095
5,12,88.66516,69.383
5,13,36.35701,38.95116666666667
5,14,17.54354,21.6675
5,15,76.17160000000001,55.63916666666667
5,16,11.46622,14.7445
5,17,20.23559,21.687
5,18,28.941650000000003,24.582666666666668
5,19,24.32716,30.376
5,20,66.8458,52.16416666666667
5,21,25.216240000000003,29.348333333333336
5,22,62.25429,47.882
5,23,27.32931,31.83533333333333
5,24,47.897870000000005,45.37283333333333
5,25,11.47659,10.328166666666668
5,26,23.46725,27.357166666666668
5,27,29.44371,28.958166666666667
5,28,21.63499,25.355166666666666
5,29,7.395770000000001,9.3325
5,30,24.14656,27.387333333333338
6,0,29.07311,35.342
6,1,33.04773,40.135666666666665
6,2,28.13554,33.271166666666666
6,3,34.562709999999996,38.68333333333333
6,4,32.123419999999996,37.867
6,5,59.70766,57.420833333333334
6,7,10.70089,13.157166666666663
