origin_id,destination_id,distance_km,time_min
0,1,20.28262,26.189666666666668
0,2,24.998939999999997,32.0125
0,3,59.36383,48.2835
0,4,9.67365,15.980333333333334
0,5,8.845790000000001,11.006666666666666
0,6,43.08766000000001,47.03866666666667
0,7,9.99926,15.658
0,8,18.47002,26.775666666666663
0,9,27.14351,22.90216666666667
0,10,3.4609,9.1185
0,11,0.25758,0.6578333333333333
0,12,7.6279,13.333833333333333
0,13,26.88603,32.308166666666665
0,14,28.40186,26.711666666666662
0,15,17.56049,17.237833333333334
0,16,49.539019999999994,50.257333333333335
0,17,26.99755,32.08083333333333
0,18,42.27088,47.89633333333334
0,19,23.49428,19.170666666666666
0,20,27.70889,24.7965
0,21,28.98916,35.484500000000004
0,22,24.1345,29.07316666666667
0,23,26.270169999999997,32.161500000000004
0,24,18.23213,25.408666666666665
0,25,29.539810000000003,28.332666666666668
0,26,25.30232,35.04233333333333
0,27,20.43857,26.0645
0,28,3.95063,6.693333333333333
0,29,27.69329,34.366166666666665
0,30,27.69329,34.366166666666665
0,31,31.70363,39.098499999999994
0,32,30.74004,36.59533333333333
0,33,29.41024,30.725166666666667
0,34,15.05246,21.14
0,35,7.82316,12.3795
0,36,7.87921,13.805166666666668
0,37,29.53559,29.50883333333333
0,38,38.3094,40.7965
0,39,26.305169999999997,31.45133333333333
0,40,5.27783,10.193333333333332
0,41,22.45311,20.3
0,42,35.56243,35.37433333333333
0,43,23.183490000000003,21.717
0,44,43.52451,45.37133333333334
0,45,16.0742,14.186
0,46,13.25144,15.347833333333334
0,47,21.98225,24.953166666666668
0,48,35.592589999999994,28.77583333333333
0,49,35.22111,30.7665
0,50,29.00846,35.51016666666667
1,0,20.29759,26.28033333333333
1,2,13.57445,16.418666666666667
1,3,80.76038,67.134
1,4,15.20446,20.195833333333333
1,5,19.36002,24.2095
1,6,26.17655,26.209833333333332
1,7,29.44887,35.619166666666665
1,8,21.07143,27.02583333333333
1,9,48.54005,41.752500000000005
1,10,19.707009999999997,28.485
1,11,20.12914,25.81833333333333
1,12,21.43258,27.540000000000003
1,13,48.57189,52.573166666666665
1,14,34.834559999999996,44.05166666666666
1,15,38.95703,36.088166666666666
1,16,70.93556,69.10766666666667
1,17,48.68341,52.345666666666666
1,18,25.359779999999997,27.067333333333337
1,19,27.1371,34.272333333333336
1,20,34.141589999999994,42.1365
1,21,17.5545,19.5765
1,22,45.82037,49.338166666666666
1,23,14.84568,16.567666666666664
1,24,45.53563,44.39233333333333
1,25,50.93636,47.183166666666665
1,26,28.97811,33.897666666666666
1,27,1.61906,2.4916666666666667
1,28,19.62941,24.784
1,29,16.2688,18.772333333333332
1,30,16.2688,18.772333333333332
1,31,14.79252,18.26966666666667
1,32,52.4259,56.86016666666667
1,33,50.80679,49.575500000000005
1,34,6.40578,7.808333333333334
1,35,29.50903,32.6445
1,36,21.68389,28.011333333333333
1,37,50.93214,48.35916666666667
1,38,59.705940000000005,59.647000000000006
1,39,47.99103,51.71633333333333
1,40,19.79765,25.9125
1,41,25.99498,27.5875
1,42,56.95897,54.224666666666664
1,43,22.40869,27.729666666666667
1,44,64.92106,64.22166666666666
1,45,37.47075,33.036500000000004
1,46,25.78719,29.62183333333333
1,47,43.66812,45.21816666666667
1,48,53.17135,46.41616666666666
1,49,56.617650000000005,49.617
1,50,17.5738,19.60216666666667
2,0,24.54341,31.00583333333333
2,1,12.57404,15.146666666666668
2,3,92.3675,67.05749999999999
2,4,22.76316,26.633166666666668
2,5,23.60584,28.935
2,6,28.40606,25.787333333333333
2,7,40.182559999999995,36.2755
2,8,28.63014,33.463166666666666
2,9,37.02907,31.726333333333333
2,10,23.95283,33.21033333333333
2,11,24.37497,30.543666666666663
2,12,25.6784,32.2655
2,13,52.81772,57.2985
2,14,54.044230000000006,50.2875
2,15,44.99649,36.17466666666667
2,16,75.18139,73.83316666666666
2,17,52.92924,57.07116666666666
2,18,27.58929,26.644833333333334
2,19,31.38292,38.99766666666667
2,20,53.35126,48.37233333333334
2,21,27.09591,23.166833333333333
2,22,50.06619,54.0635
2,23,2.56307,4.2218333333333335
2,24,58.95883,49.01033333333333
2,25,62.54348,47.10666666666667
2,26,41.69129,41.013000000000005
2,27,10.95502,12.655
2,28,23.87523,29.509333333333338
2,29,1.01297,2.491
2,30,1.01297,2.491
2,31,19.4324,19.0165
2,32,56.67173,61.58566666666666
2,33,47.25622,43.25083333333334
2,34,10.71672,12.578333333333337
2,35,33.75485,37.36983333333333
2,36,25.92971,32.73683333333334
2,37,63.68314,49.0625
2,38,69.6017,59.57966666666667
2,39,52.23686,56.44166666666667
2,40,24.043470000000003,30.637833333333333
2,41,13.59219,18.910500000000003
2,42,66.85472999999999,54.157333333333334
2,43,28.88034,24.68166666666667
2,44,74.81681,64.15433333333334
2,45,46.27779,36.549499999999995
2,46,30.033009999999997,34.34733333333334
2,47,47.91394,49.9435
2,48,41.49896,35.925
2,49,45.106660000000005,39.59066666666667
2,50,27.11521,23.192666666666664
3,0,60.56123,48.217666666666666
3,1,82.12559,67.3195
3,2,93.38788,67.92466666666667
3,4,69.383,60.40783333333333
3,5,64.16606,50.99466666666667
3,6,119.67979,87.01066666666667
3,7,53.83661,44.440333333333335
3,8,58.57299,61.719166666666666
3,9,50.05876,38.11633333333334
3,10,63.17025,53.545833333333334
3,11,60.67527,48.23966666666667
3,12,51.14783,52.883
3,13,28.259970000000003,28.936666666666667
3,14,44.69308,49.352
3,15,45.46514,35.465333333333334
3,16,34.1618,43.025333333333336
3,17,26.64882,24.728
3,18,118.86302,87.86816666666667
3,19,47.58485,52.047333333333334
3,20,44.6947,48.439
3,21,90.83213,76.61433333333333
3,22,27.13871,27.666166666666665
3,23,92.45213,66.36716666666668
3,24,34.85054,35.21333333333334
3,25,31.82582,22.9025
3,26,66.92403999999999,72.42983333333333
3,27,82.28153999999999,67.19433333333333
3,28,63.65998,51.12083333333333
3,29,94.29734,70.0245
3,30,94.29734,70.0245
3,31,93.54659,80.22833333333332
3,32,27.7254,27.244666666666667
3,33,39.76894,27.721666666666668
3,34,76.89542999999999,62.269666666666666
3,35,51.46714,40.9685
3,36,50.71015,51.972
3,37,32.90464,23.75883333333333
3,38,36.04846,31.059166666666663
3,39,27.42257,26.9515
3,40,64.98718,54.620666666666665
3,41,77.77339,60.28783333333333
3,42,34.15826,27.3515
3,43,76.54058,56.018166666666666
3,44,28.47161,30.89466666666667
3,45,51.47222,41.34866666666667
3,46,55.37811,46.66883333333333
3,47,30.78743,30.7805
3,48,55.86569,41.17166666666667
3,49,41.67444,28.813333333333333
3,50,90.85142,76.64
4,0,9.80701,15.904
4,1,15.19391,20.0725
4,2,23.168740000000003,27.574333333333335
4,3,68.38127,60.839666666666666
4,5,13.25453,18.163166666666665
4,6,29.70144,35.598333333333336
4,7,19.0167,28.214166666666664
4,8,8.79641,10.795333333333334
4,9,36.16095,35.45816666666666
4,10,9.21644,18.1085
4,11,9.63857,15.441833333333332
4,12,5.95575,9.6995
4,13,29.39102,37.13583333333334
4,14,22.55954,27.82133333333333
4,15,26.57792,29.794
4,16,45.589400000000005,53.42316666666667
4,17,31.14434,38.24133333333334
4,18,29.43174,35.167500000000004
4,19,11.67471,16.605
4,20,21.86656,25.906
4,21,19.00516,22.7445
4,22,31.3166,37.568
4,23,24.43996,27.7235
4,24,26.42521,36.20466666666667
4,25,38.55725,40.88883333333333
4,26,15.62871,19.062
4,27,16.56699,21.580333333333332
4,28,8.63569,12.558166666666668
4,29,25.86308,29.928
4,30,25.86308,29.928
4,31,29.87342,34.6605
4,32,33.91872,42.355
4,33,38.42768,43.281333333333336
4,34,12.49335,15.73
4,35,16.8406,24.93566666666667
4,36,6.2215,10.344166666666666
4,37,38.55303,42.065000000000005
4,38,47.32684,53.352666666666664
4,39,29.67572,37.431333333333335
4,40,7.0712399999999995,11.334666666666667
4,41,24.24075,24.188333333333333
4,42,44.57986,47.93033333333334
4,43,24.97113,25.60533333333333
4,44,52.54195,57.9275
4,45,25.09164,26.742166666666662
4,46,19.6817,23.5755
4,47,26.13952,31.124166666666667
4,48,44.61003,41.33183333333333
4,49,44.23854,43.32266666666667
4,50,19.02446,22.770166666666668
5,0,5.40471,11.682333333333334
5,1,19.03358,24.0995
5,2,23.7499,29.9225
5,3,63.29786,52.02366666666667
5,4,12.03964,18.122666666666664
5,6,41.838620000000006,44.94866666666667
5,7,11.27762,18.727666666666668
5,8,20.83602,28.918
5,9,31.077540000000003,26.642333333333333
5,10,4.8141300000000005,13.887
5,11,5.23627,11.220333333333334
5,12,8.13001,16.468
5,13,31.10938,37.463
5,14,32.33589,30.452
5,15,21.49452,20.978
5,16,53.47305,53.997499999999995
5,17,31.2209,37.2355
5,18,41.02184,45.80616666666666
5,19,27.42831,22.910833333333336
5,20,31.642919999999997,28.53666666666667
5,21,27.740119999999997,33.3945
5,22,28.35786,34.227999999999994
5,23,22.0645,29.567666666666664
5,24,28.07311,29.28216666666667
5,25,33.473839999999996,32.07283333333333
5,26,27.66832,37.184666666666665
5,27,19.18954,23.9745
5,28,4.73653,10.185833333333331
5,29,26.44425,32.275999999999996
5,30,26.44425,32.275999999999996
5,31,30.45459,37.008500000000005
5,32,34.96339,41.75
5,33,33.344269999999995,34.465333333333334
5,34,13.80342,19.049833333333332
5,35,12.04652,17.534333333333333
5,36,8.38132,16.939333333333334
5,37,33.469620000000006,33.249
5,38,42.24343,44.536833333333334
5,39,30.52852,36.606
5,40,5.78726,13.380833333333332
5,41,15.88235,17.694833333333335
5,42,39.49646,39.1145
5,43,16.612740000000002,19.112
5,44,47.45854,49.1115
5,45,20.00823,17.926166666666667
5,46,7.615939999999999,12.730333333333334
5,47,26.20561,30.108
5,48,39.52663,32.516
5,49,39.15514,34.50666666666667
5,50,27.75941,33.42016666666667
6,0,43.08329,47.00633333333334
6,1,26.22741,26.175166666666662
6,2,30.05476,25.96516666666667
6,3,118.73533,86.8415
6,4,29.70609,35.698
6,5,42.14571,44.935500000000005
6,7,66.55039,56.0595
6,8,29.72987,36.54666666666667
6,9,63.39689,51.51033333333333
6,10,42.49271,49.21083333333333
6,11,42.91484,46.54416666666667
6,12,35.661809999999996,45.397333333333336
6,13,59.23075,70.43583333333332
6,14,43.49803,52.71
6,15,71.36432,55.958666666666666
6,16,66.52789999999999,78.31183333333334
6,17,71.46911,73.0715
6,18,0.8324900000000001,1.275
6,19,41.38077,52.303
6,20,42.80506,50.79483333333334
6,21,10.7019,12.954666666666666
6,22,68.60607,70.06400000000001
6,23,29.54112,25.8605
6,24,68.32132,65.11816666666667
6,25,88.91131,66.89066666666666
6,26,25.38219,30.914166666666667
6,27,24.60839,23.6835
6,28,42.41511,45.50983333333333
6,29,30.96423,28.065
6,30,30.96423,28.065
6,31,16.61652,17.899166666666666
6,32,60.21226,73.41766666666668
6,33,73.62404,63.03483333333334
6,34,29.19148,28.534166666666668
6,35,52.29473,53.37033333333333
6,36,35.92756,46.04216666666667
6,37,90.05097,68.8465
6,38,95.96952,79.36366666666666
6,39,59.515449999999994,70.73116666666667
6,40,38.06581,45.88216666666666
6,41,40.57023,40.549
6,42,93.22255,73.94133333333333
6,43,55.248160000000006,44.46583333333333
6,44,101.18464,83.9385
6,45,60.256449999999994,53.76233333333333
6,46,48.57289,50.34766666666667
6,47,66.45382000000001,65.944
6,48,67.86678,55.709
6,49,71.47448,59.37483333333333
6,50,10.68261,12.929
7,0,10.49779,15.8745
7,1,29.30931,34.707499999999996
7,2,39.11638,36.327
7,3,52.76932,44.837333333333326
7,4,18.98591,28.162666666666667
7,5,11.2511,17.951999999999998
7,6,65.40829,55.41316666666667
7,8,37.54126,34.160666666666664
7,9,20.29137,21.391833333333334
7,10,12.77316,21.300833333333333
7,11,10.61182,15.896333333333333
7,12,16.94016,25.516
7,13,23.27627,29.416166666666665
7,14,32.25085,29.961166666666667
7,15,10.99688,13.457833333333332
7,16,43.232879999999994,51.811
7,17,23.387790000000003,29.18883333333333
7,18,64.59151,56.27066666666666
7,19,27.343259999999997,22.420166666666667
7,20,31.55788,28.046
7,21,38.01585,44.00233333333333
7,22,20.52474,26.181166666666662
7,23,38.18064,34.769666666666666
7,24,14.47236,19.498333333333335
7,25,22.9453,24.8865
7,26,48.6023,43.123000000000005
7,27,29.46527,34.58233333333333
7,28,13.26289,18.875666666666667
7,29,40.02585,38.426833333333335
7,30,40.02585,38.426833333333335
7,31,40.73032,47.61633333333334
7,32,27.13028,33.70333333333333
7,33,28.79755,28.813166666666667
7,34,24.07916,29.657833333333333
7,35,2.36948,3.4718333333333335
7,36,18.23512,25.625666666666667
7,37,22.941080000000003,26.062666666666665
7,38,31.71488,37.35033333333333
7,39,22.69541,28.55933333333333
7,40,14.59009,22.3755
7,41,16.28178,22.549833333333332
7,42,28.96791,31.928
7,43,12.54188,16.8505
7,44,36.93,41.92516666666667
7,45,5.05388,7.086666666666667
7,46,3.70814,5.697166666666666
7,47,18.372490000000003,22.06116666666667
7,48,28.74045,27.2655
7,49,28.36896,29.256166666666665
7,50,38.03515,44.028
8,0,18.446240000000003,26.10666666666667
8,1,20.84442,26.1745
8,2,28.81924,33.67633333333333
8,3,59.285059999999994,63.745
8,4,8.63926,10.202666666666666
8,5,21.89375,28.365833333333335
8,6,30.2286,35.19666666666667
8,7,39.52523,37.9545
8,9,48.94121,42.266666666666666
8,10,17.85567,28.31116666666667
8,11,18.2778,25.6445
8,12,13.24716,18.749333333333333
8,13,30.26185,36.89566666666666
8,14,14.52913,19.169833333333333
8,15,39.35819,36.602333333333334
8,16,37.559,44.77183333333333
8,17,33.429970000000004,39.99933333333333
8,18,29.9589,34.76583333333333
8,19,15.69612,20.011166666666668
8,20,13.83616,17.254666666666665
8,21,19.532310000000003,22.343
8,22,33.602230000000006,39.326
8,23,30.09047,33.82533333333333
8,24,33.69275,41.074333333333335
8,25,51.33751,47.69716666666667
8,26,10.63524,15.708833333333333
8,27,22.2175,27.682166666666667
8,28,17.274919999999998,22.761000000000003
8,29,31.51359,36.029833333333336
8,30,31.51359,36.029833333333336
8,31,32.79284,38.127500000000005
8,32,31.24337,39.87766666666666
8,33,51.20795,50.089666666666666
8,34,18.14386,21.832
8,35,37.15576,34.48266666666667
8,36,13.51291,19.394
8,37,51.33329,48.873333333333335
8,38,60.1071,60.16116666666667
8,39,30.54655,37.19116666666666
8,40,15.71046,21.537333333333333
8,41,32.87998,34.391
8,42,57.36013,54.73883333333333
8,43,33.61036,35.808166666666665
8,44,65.32221,64.73583333333333
8,45,37.87191000000001,33.5505
8,46,28.32093,33.77816666666667
8,47,28.42515,32.88216666666667
8,48,57.39029,48.14033333333334
8,49,57.018800000000006,50.131
8,50,19.55161,22.368666666666662
9,0,26.72874,21.9275
9,1,46.98662,40.14266666666666
9,2,36.52673,31.697333333333333
9,3,48.50886,37.05166666666666
9,4,35.55051,34.117666666666665
9,5,30.33357,24.704666666666665
9,6,62.81864,50.7835
9,7,20.242,21.125833333333333
9,8,46.86751,38.70333333333333
9,10,29.33776,27.25583333333333
9,11,26.84277,21.9495
9,12,33.50475,31.471166666666665
9,13,37.00979,37.685833333333335
9,14,41.5771,34.50383333333333
9,15,10.15082,12.2685
9,16,62.71425,58.049499999999995
9,17,37.12131,37.458333333333336
9,18,62.00187,51.641
9,19,36.66952,26.962833333333332
9,20,40.88413,32.58866666666667
9,21,61.508489999999995,48.163
9,22,34.258269999999996,34.450833333333335
9,23,35.59099,30.14
9,24,28.20588,27.767999999999997
9,25,18.68484,17.100833333333334
9,26,57.92855,47.66566666666667
9,27,45.3676,37.65116666666667
9,28,29.82748,24.830666666666666
9,29,37.4362,33.79716666666666
9,30,37.4362,33.79716666666666
9,31,53.84498000000001,44.01266666666667
9,32,40.863800000000005,41.973
9,33,10.48492,12.877666666666666
9,34,43.062940000000005,35.97966666666667
9,35,20.44563,18.887166666666666
9,36,33.75607,31.9425
9,37,19.8245,19.05666666666667
9,38,25.74305,29.573833333333333
9,39,36.42893,36.82899999999999
9,40,31.15469,28.330499999999997
9,41,21.58071,24.1205
9,42,22.996080000000003,24.1515
9,43,19.67944,19.791
9,44,30.95817,34.1485
9,45,15.52484,15.307
9,46,20.76701,22.320666666666668
9,47,32.10602,30.33083333333333
9,48,4.95761,7.621833333333333
9,49,8.335370000000001,9.2175
9,50,61.52779,48.18866666666667
10,0,3.42323,9.126
10,1,19.63098,28.30816666666667
10,2,24.3473,34.131
10,3,61.99748,54.06166666666666
10,4,9.02201,18.098833333333335
10,5,4.91272,13.832833333333332
10,6,42.43602,49.15716666666666
10,7,12.63292,21.43616666666667
10,8,17.81838,28.894166666666667
10,9,29.77717,28.680333333333333
10,11,3.25479,8.663833333333335
10,12,6.97626,15.452333333333334
10,13,29.519689999999997,38.0865
10,14,31.03552,32.48983333333334
10,15,20.19414,23.016
10,16,52.17268,56.0355
10,17,29.63121,37.859
10,18,41.61924,50.01483333333333
10,19,12.68077,22.1845
10,20,30.34255,30.574666666666666
10,21,28.33751,37.602999999999994
10,22,26.76816,34.85133333333333
10,23,25.61853,34.28
10,24,20.865779999999997,31.186833333333333
10,25,32.17347,34.11083333333333
10,26,24.65068,37.160833333333336
10,27,19.78693,28.183
10,28,3.29898,8.811833333333334
10,29,27.04165,36.48466666666666
10,30,27.04165,36.48466666666666
10,31,31.05199,41.217
10,32,33.37369,42.3735
10,33,32.0439,36.50333333333333
10,34,14.40082,23.2585
10,35,10.45682,18.157666666666668
10,36,7.22757,15.923666666666666
10,37,32.16925,35.287
10,38,40.94305,46.57483333333333
10,39,28.93882,37.2295
10,40,4.626189999999999,12.311833333333334
10,41,17.172909999999998,22.66033333333333
10,42,38.19608,41.1525
10,43,17.903290000000002,24.0775
10,44,46.15817,51.1495
10,45,18.70786,19.964166666666664
10,46,15.8851,21.126
10,47,24.61591,30.7315
10,48,38.22625,34.553999999999995
10,49,37.85476,36.544666666666664
10,50,28.356810000000003,37.62866666666666
11,0,0.25758,0.6578333333333333
11,1,20.10451,25.7025
11,2,24.82083,31.525333333333332
11,3,59.39711,48.213166666666666
11,4,9.49554,15.493166666666667
11,5,8.87907,10.936333333333332
11,6,42.90954,46.55166666666666
11,7,10.03254,15.587666666666667
11,8,18.29191,26.2885
11,9,27.17679,22.831666666666667
11,10,3.28279,8.631333333333334
11,12,7.44978,12.846666666666666
11,13,26.919310000000003,32.237833333333334
11,14,28.43514,26.641333333333332
11,15,17.59377,17.1675
11,16,49.572300000000006,50.187
11,17,27.03083,32.0105
11,18,42.092769999999994,47.40916666666667
11,19,23.52756,19.10033333333333
11,20,27.74217,24.726166666666664
11,21,28.81104,34.99733333333334
11,22,24.16778,29.002833333333335
11,23,26.09206,31.6745
11,24,18.26541,25.33833333333333
11,25,29.57309,28.262333333333338
11,26,25.12421,34.555166666666665
11,27,20.26046,25.577333333333335
11,28,3.77251,6.206166666666666
11,29,27.51518,33.879
11,30,27.51518,33.879
11,31,31.52552,38.6115
11,32,30.77332,36.525
11,33,29.44352,30.654833333333332
11,34,14.87435,20.652833333333337
11,35,7.856439999999999,12.309166666666666
11,36,7.7011,13.318
11,37,29.56887,29.4385
11,38,38.34268,40.72616666666667
11,39,26.33845,31.380999999999997
11,40,5.0997200000000005,9.706166666666666
11,41,17.64643,20.05483333333333
11,42,35.59571,35.303999999999995
11,43,18.37682,21.471833333333333
11,44,43.55779,45.301
11,45,16.10748,14.115666666666668
11,46,13.28472,15.2775
11,47,22.01553,24.882833333333338
11,48,35.625879999999995,28.705333333333332
11,49,35.25439,30.696166666666667
11,50,28.83034,35.02316666666666
12,0,7.58428,13.277666666666669
12,1,21.12803,26.37
12,2,25.84435,32.19283333333333
12,3,52.59914,55.2575
12,4,7.21349,11.605833333333331
12,5,8.02206,15.940166666666666
12,6,39.38655,46.104166666666664
12,7,16.79396,25.587833333333332
12,8,12.76351,20.08966666666667
12,9,33.93821,32.831833333333336
12,10,6.9937,15.482166666666666
12,11,7.41584,12.815499999999998
12,13,24.99074,30.406333333333336
12,14,16.6695,23.4925
12,15,24.35519,27.167666666666666
12,16,37.80666,47.038
12,17,26.74406,31.511833333333335
12,18,39.11686,45.67333333333333
12,19,7.274430000000001,9.8755
12,20,15.97653,21.577166666666667
12,21,28.69027,33.2505
12,22,26.91632,30.8385
12,23,27.11558,32.342
12,24,22.02493,29.475166666666667
12,25,36.33451,38.2625
12,26,22.84217,30.66783333333333
12,27,21.28398,26.244833333333336
12,28,4.52871,9.1305
12,29,28.53869,34.5465
12,30,28.53869,34.5465
12,31,32.54904,39.279
12,32,29.51844,35.6255
12,33,36.20495,40.655
12,34,15.89787,21.320333333333338
12,35,14.61786,22.30933333333333
12,36,1.82122,3.6146666666666665
12,37,36.33029,39.43866666666667
12,38,45.104099999999995,50.72633333333333
12,39,25.27544,30.701833333333333
12,40,2.98015,6.425666666666667
12,41,20.28225,24.767666666666667
12,42,42.35713,45.303999999999995
12,43,21.01264,26.184833333333337
12,44,50.31921,55.30116666666667
12,45,22.8689,24.115833333333335
12,46,15.73437,24.698500000000003
12,47,21.73924,24.39466666666667
12,48,42.38729,38.7055
12,49,42.015800000000006,40.696333333333335
12,50,28.70957,33.27616666666667
13,0,26.06632,30.6845
13,1,47.92604,50.71333333333334
13,2,50.51007,56.44233333333333
13,3,28.3229,29.29416666666667
13,4,29.21279,37.29566666666666
13,5,29.96651,34.38866666666667
13,6,58.7305,70.05583333333334
13,7,23.025,29.0755
13,8,29.51148,35.1255
13,9,37.3213,38.471
13,10,28.67534,36.01266666666667
13,11,26.180349999999997,30.706333333333337
13,12,23.62302,28.125333333333337
13,14,17.031290000000002,22.349
13,15,24.18004,29.017333333333333
13,16,21.20429,25.2665
13,17,2.46782,5.548333333333333
13,18,58.93593,69.55233333333334
